WELL_ID,DATE,BFPD,BOPD,BWPD,MSCF,BSW,GOR(MSFC/BPPD),GLR(SCF/BFPD),API,FREC(Hz),PIP(PSI),PROF_INTAKE,AMPERAGE,PUMP,PSI_CAB
DEEPWATER-05YWY5,8/1/2019,208.0,149.76,58.24,22.05,28.0,147.24,106.01,19.2,82.0,,9589.0,27.0,ESP-894,45.0
DEEPWATER-05YWY5,7/8/2018,222.0,168.72,53.28,24.84,24.0,147.23,111.89,19.2,82.0,,9589.0,25.0,ESP-894,48.0
DEEPWATER-05YWY5,7/6/2021,938.0,675.36,262.64,99.23,28.0,146.93,105.79,19.2,70.0,842.0,9533.0,24.0,ESP-589,100.0
DEEPWATER-05YWY5,7/4/2021,984.96,773.28,211.68,77.78,21.49,100.6,0.0,19.0,,,,,ESP-100,49.31
DEEPWATER-05YWY5,7/4/2016,141.0,136.77,4.23,20.0,3.0,146.23,141.84,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,7/10/2016,136.0,134.64,1.36,19.71,1.0,146.39,144.93,19.2,,,,,ESP-100,40.0
DEEPWATER-05YWY5,7/1/2018,191.0,145.16,45.84,21.32,24.0,146.87,111.62,19.2,77.0,668.0,9589.0,27.0,ESP-894,50.0
DEEPWATER-05YWY5,6/7/2016,137.0,132.89,4.11,19.42,3.0,146.14,141.75,19.2,,,,,ESP-100,80.0
DEEPWATER-05YWY5,6/4/2019,212.0,152.64,59.36,22.49,28.0,147.34,106.08,19.2,82.0,,9589.0,24.0,ESP-894,40.0
DEEPWATER-05YWY5,6/3/2018,197.0,149.72,47.28,21.76,24.0,145.34,110.46,19.2,,,9589.0,32.0,ESP-894,45.0
DEEPWATER-05YWY5,6/2/2016,132.0,128.04,3.96,18.69,3.0,145.97,141.59,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,5/9/2017,180.0,136.8,43.2,20.14,24.0,147.22,111.89,19.2,,,9589.0,22.0,ESP-894,45.0
DEEPWATER-05YWY5,5/5/2021,944.0,755.2,188.8,111.01,20.0,146.99,117.6,19.2,65.0,912.0,9990.66,36.0,ESP-589,45.0
DEEPWATER-05YWY5,5/2/2018,195.0,148.2,46.8,21.76,24.0,146.83,111.59,19.2,78.0,668.0,9589.0,33.0,ESP-894,45.0
DEEPWATER-05YWY5,5/12/2018,207.0,149.04,57.96,21.9,28.0,146.94,105.8,19.2,82.0,,9589.0,27.0,ESP-894,45.0
DEEPWATER-05YWY5,4/6/2016,165.0,160.05,4.95,23.36,3.0,145.95,141.58,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,4/5/2016,134.0,129.98,4.02,18.98,3.0,146.02,141.64,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,4/2/2021,979.69,783.21,196.47,80.71,20.06,103.09,0.0,19.0,,,,,ESP-100,47.94
DEEPWATER-05YWY5,4/2/2020,261.0,153.99,107.01,22.64,41.0,147.02,86.74,19.2,82.5,,9589.0,24.3,ESP-894,70.0
DEEPWATER-05YWY5,4/12/2020,986.85,742.85,244.0,77.58,24.73,104.47,0.0,18.9,,,,,ESP-100,45.92
DEEPWATER-05YWY5,31/7/2020,500.0,300.0,200.0,44.1,40.0,147.0,88.2,19.2,63.5,955.0,9990.66,32.0,ESP-589,42.0
DEEPWATER-05YWY5,31/1/2018,188.0,142.88,45.12,21.02,24.0,147.12,111.81,19.2,78.0,698.0,9589.0,33.0,ESP-894,45.0
DEEPWATER-05YWY5,30/5/2021,940.0,676.8,263.2,99.49,28.0,147.0,105.84,19.2,70.0,890.0,9533.0,26.0,ESP-589,100.0
DEEPWATER-05YWY5,30/5/2021,937.45,695.76,241.69,79.31,25.78,113.98,0.0,19.0,,,,,ESP-100,62.19
DEEPWATER-05YWY5,30/5/2019,212.0,152.64,59.36,22.49,28.0,147.34,106.08,19.2,82.5,,9589.0,28.0,ESP-894,40.0
DEEPWATER-05YWY5,30/5/2018,230.0,174.8,55.2,25.73,24.0,147.2,111.87,19.2,,,9589.0,26.0,ESP-894,50.0
DEEPWATER-05YWY5,3/9/2019,194.0,128.04,65.96,18.82,34.0,146.99,97.01,19.2,82.5,,9589.0,28.0,ESP-894,50.0
DEEPWATER-05YWY5,3/9/2018,222.0,168.72,53.28,24.84,24.0,147.23,111.89,19.2,82.0,,9589.0,24.0,ESP-894,70.0
DEEPWATER-05YWY5,3/8/2016,132.0,128.04,3.96,18.69,3.0,145.97,141.59,19.2,,,,,ESP-100,45.0
DEEPWATER-05YWY5,3/6/2019,214.0,154.08,59.92,22.64,28.0,146.94,105.79,19.2,82.5,,9589.0,28.0,ESP-894,40.0
DEEPWATER-05YWY5,3/4/2021,940.0,752.0,188.0,110.54,20.0,146.99,117.6,19.2,66.8,860.0,9990.66,35.6,ESP-589,50.0
DEEPWATER-05YWY5,3/4/2016,146.0,141.62,4.38,20.73,3.0,146.38,141.99,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,3/3/2019,220.0,158.4,61.6,23.23,28.0,146.65,105.59,19.2,82.0,,9589.0,24.0,ESP-894,40.0
DEEPWATER-05YWY5,3/2/2020,300.19,215.92,84.27,16.32,28.09,75.69,0.0,19.47,,,,,ESP-100,23.95
DEEPWATER-05YWY5,3/11/2016,158.0,156.42,1.58,22.78,1.0,145.63,144.18,19.2,,,,,ESP-100,40.0
DEEPWATER-05YWY5,3/10/2020,860.0,567.6,292.4,83.5,34.0,147.11,97.09,19.2,65.5,850.0,9990.66,34.4,ESP-589,50.0
DEEPWATER-05YWY5,29/9/2020,838.0,553.08,284.92,81.29,34.0,146.98,97.0,19.2,65.0,862.0,9990.66,34.0,ESP-589,50.0
DEEPWATER-05YWY5,29/9/2016,131.0,129.69,1.31,18.98,1.0,146.35,144.89,19.2,,,,,ESP-100,45.0
DEEPWATER-05YWY5,29/8/2017,180.0,136.8,43.2,20.14,24.0,147.22,111.89,19.2,,,9589.0,22.0,ESP-894,45.0
DEEPWATER-05YWY5,29/7/2019,212.0,139.92,72.08,20.58,34.0,147.08,97.08,19.2,82.5,,9589.0,29.0,ESP-894,50.0
DEEPWATER-05YWY5,29/5/2016,136.0,131.92,4.08,19.5,3.0,147.82,143.38,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,29/4/2017,89.1,84.6,4.5,1.5,4.0,25.3,0.0,15.8,,,,,ESP-100,
DEEPWATER-05YWY5,29/12/2017,190.0,144.4,45.6,21.17,24.0,146.61,111.42,19.2,77.0,690.0,9589.0,25.0,ESP-894,40.0
DEEPWATER-05YWY5,29/11/2020,1005.86,754.69,251.17,76.8,24.96,101.77,0.0,18.9,,,,,ESP-100,46.06
DEEPWATER-05YWY5,29/10/2017,205.0,155.8,49.2,22.9,24.0,146.98,111.71,19.2,,,9589.0,23.0,ESP-894,45.0
DEEPWATER-05YWY5,28/9/2019,204.0,134.64,69.36,19.85,34.0,147.43,97.3,19.2,82.5,,9589.0,27.0,ESP-894,70.0
DEEPWATER-05YWY5,28/8/2017,176.0,126.72,49.28,18.67,28.0,147.33,106.08,19.2,,,9589.0,22.5,ESP-894,40.0
DEEPWATER-05YWY5,28/7/2019,212.0,152.64,59.36,22.49,28.0,147340.0,106080.0,19.2,82.5,,9589.0,29.0,ESP-894,50.0
DEEPWATER-05YWY5,28/6/2018,232.0,176.32,55.68,25.87,24.0,146.72,111.51,19.2,82.0,,9589.0,25.0,ESP-894,50.0
DEEPWATER-05YWY5,28/4/2018,228.0,173.28,54.72,25.43,24.0,146.76,111.54,19.2,82.0,,9589.0,25.0,ESP-894,50.0
DEEPWATER-05YWY5,28/3/2017,192.2,191.68,0.52,3.49,0.26,18.69,0.0,15.2,,,,,ESP-100,35.0
DEEPWATER-05YWY5,28/12/2019,250.0,147.5,102.5,21.61,41.0,146.51,86.44,19.2,82.5,,9589.0,26.0,ESP-894,70.0
DEEPWATER-05YWY5,28/11/2018,223.0,169.48,53.52,24.84,24.0,146.57,111.39,19.2,82.0,,9589.0,25.7,ESP-894,45.0
DEEPWATER-05YWY5,28/11/2017,200.0,152.0,48.0,22.34,24.0,146.97,111.7,19.2,77.0,690.0,9589.0,25.0,ESP-894,40.0
DEEPWATER-05YWY5,28/10/2020,997.62,745.37,252.25,73.56,25.29,98.71,0.0,19.0,,,,,ESP-100,43.68
DEEPWATER-05YWY5,28/1/2019,214.0,154.08,59.92,22.64,28.0,146.94,105.79,19.2,82.0,,9589.0,23.0,ESP-894,50.0
DEEPWATER-05YWY5,27/9/2016,137.0,132.89,4.11,19.27,3.0,145.01,140.66,19.2,,,,,ESP-100,
DEEPWATER-05YWY5,27/8/2017,163.0,117.36,45.64,17.2,28.0,146.56,105.52,19.2,,,9589.0,25.0,ESP-894,45.0
DEEPWATER-05YWY5,27/3/2019,214.0,154.08,59.92,22.64,28.0,146.94,105.79,19.2,82.0,,9589.0,24.0,ESP-894,40.0
DEEPWATER-05YWY5,27/11/2019,243.0,143.37,99.63,21.02,41.0,146.61,86.5,19.2,82.5,,9589.0,24.0,ESP-894,70.0
DEEPWATER-05YWY5,27/11/2016,153.0,151.47,1.53,22.04,1.0,145.51,144.05,19.2,,,,,ESP-100,30.0
DEEPWATER-05YWY5,26/9/2016,143.0,138.71,4.29,22.6,3.0,162.93,158.04,19.2,,,,,ESP-100,
DEEPWATER-05YWY5,26/8/2018,220.0,167.2,52.8,24.55,24.0,146.83,111.59,19.2,82.0,,9589.0,26.0,ESP-894,50.0
DEEPWATER-05YWY5,26/8/2017,169.0,87.37,81.63,13.08,48.3,149.7,77.4,19.2,,,9589.0,24.0,ESP-894,50.0
DEEPWATER-05YWY5,26/12/2020,855.0,684.0,171.0,100.55,20.0,147.0,117.6,19.2,67.0,822.0,9990.66,36.0,ESP-589,60.0
DEEPWATER-05YWY5,26/10/2017,206.0,173.04,32.96,25.44,16.0,147.02,123.5,19.2,,,9589.0,23.0,ESP-894,45.0
DEEPWATER-05YWY5,25/8/2019,208.0,137.28,70.72,20.14,34.0,146.71,96.83,19.2,82.5,,9589.0,29.0,ESP-894,50.0
DEEPWATER-05YWY5,25/7/2017,118.54,96.15,22.39,2.87,18.28,29.06,0.0,15.7,,,,,ESP-100,
DEEPWATER-05YWY5,25/5/2021,940.0,676.8,263.2,99.49,28.0,147.0,105.84,19.2,70.0,890.0,9533.0,26.0,ESP-589,100.0
DEEPWATER-05YWY5,25/5/2020,500.0,300.0,200.0,44.1,40.0,147.0,88.2,19.2,61.0,1100.0,9589.0,31.0,ESP-894,45.0
DEEPWATER-05YWY5,25/3/2016,142.0,137.74,4.26,20.15,3.0,146.29,141.9,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,25/2/2020,293.0,199.24,93.76,29.25,32.0,146.81,99.83,19.2,82.5,,9589.0,24.0,ESP-894,60.0
DEEPWATER-05YWY5,25/12/2017,195.0,148.2,46.8,21.76,24.0,146.83,111.59,19.2,,,9589.0,25.0,ESP-894,40.0
DEEPWATER-05YWY5,25/1/2021,857.0,685.6,171.4,100.78,20.0,147.0,117.6,19.2,67.0,807.0,9990.66,36.0,ESP-589,60.0
DEEPWATER-05YWY5,25/1/2016,126.0,122.22,3.78,17.81,3.0,145.72,141.35,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,24/9/2018,214.0,162.64,51.36,23.96,24.0,147.32,111.96,19.2,82.0,,9589.0,26.0,ESP-894,50.0
DEEPWATER-05YWY5,24/7/2017,128.1,108.24,19.86,2.96,14.69,27.16,0.0,15.7,,,,,ESP-100,
DEEPWATER-05YWY5,24/5/2020,501.0,300.6,200.4,44.25,40.0,147.0,88.32,19.2,61.0,1100.0,,,ESP-100,45.0
DEEPWATER-05YWY5,24/4/2018,226.0,171.76,54.24,25.28,24.0,147.18,111.86,19.2,82.0,,9589.0,25.0,ESP-894,50.0
DEEPWATER-05YWY5,24/4/2016,156.0,151.32,4.68,22.05,3.0,145.72,141.35,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,24/11/2020,1006.55,765.31,241.24,77.14,23.96,100.84,0.0,18.9,,,,,ESP-100,46.61
DEEPWATER-05YWY5,24/1/2020,256.0,151.04,104.96,22.2,41.0,146.98,86.72,19.2,82.5,,9589.0,26.0,ESP-894,70.0
DEEPWATER-05YWY5,23/7/2018,228.0,173.28,54.72,25.43,24.0,146.76,111.54,19.2,82.0,,9589.0,26.0,ESP-894,45.0
DEEPWATER-05YWY5,23/6/2016,126.0,122.22,3.78,17.81,3.0,145.72,141.35,19.2,,,,,ESP-100,75.0
DEEPWATER-05YWY5,23/5/2021,961.73,728.17,233.56,77.59,24.28,106.56,0.0,19.0,,,,,ESP-100,58.04
DEEPWATER-05YWY5,23/5/2020,453.0,271.8,181.2,39.98,40.0,147.0,88.26,19.2,61.0,1103.0,,,ESP-100,45.0
DEEPWATER-05YWY5,23/3/2021,855.0,684.0,171.0,100.55,20.0,147.0,117.6,19.2,67.0,848.0,9990.66,35.0,ESP-589,60.0
DEEPWATER-05YWY5,23/11/2016,157.0,155.43,1.57,22.63,1.0,145.6,144.14,19.2,,,,,ESP-100,32.0
DEEPWATER-05YWY5,23/1/2018,194.0,147.44,46.56,21.61,24.0,146.57,111.39,19.2,78.0,726.0,9589.0,27.0,ESP-894,50.0
DEEPWATER-05YWY5,22/5/2021,957.51,737.61,219.91,75.5,22.96,102.37,0.0,19.0,,,,,ESP-100,56.28
DEEPWATER-05YWY5,22/5/2021,940.0,695.6,244.4,102.25,26.0,147.0,108.78,19.2,70.0,896.0,9533.0,25.0,ESP-589,100.0
DEEPWATER-05YWY5,22/12/2019,248.0,146.32,101.68,21.46,41.0,146.66,86.53,19.2,82.5,,9589.0,26.0,ESP-894,70.0
DEEPWATER-05YWY5,21/9/2017,190.0,159.6,30.4,23.52,16.0,147.37,123.79,19.2,,,9589.0,24.0,ESP-894,40.0
DEEPWATER-05YWY5,21/8/2020,525.0,346.5,178.5,50.86,34.0,146.78,96.88,19.2,63.5,921.0,9990.66,32.0,ESP-589,42.0
DEEPWATER-05YWY5,21/6/2018,230.0,174.8,55.2,25.6,24.0,146.45,111.3,19.2,82.0,,9589.0,25.0,ESP-894,50.0
DEEPWATER-05YWY5,21/5/2021,973.84,737.95,235.89,72.96,24.22,98.87,0.0,19.0,,,,,ESP-100,55.93
DEEPWATER-05YWY5,21/5/2021,946.0,681.12,264.88,100.13,28.0,147.01,105.85,19.2,70.0,896.0,9533.0,25.0,ESP-589,100.0
DEEPWATER-05YWY5,20/5/2021,958.82,728.73,230.09,73.9,23.99,101.43,0.0,19.0,,,,,ESP-100,55.63
DEEPWATER-05YWY5,20/5/2021,932.0,671.04,260.96,98.64,28.0,147.0,105.84,19.2,70.0,897.0,9533.0,25.0,ESP-589,100.0
DEEPWATER-05YWY5,20/4/2021,957.63,758.61,199.01,68.87,20.78,90.82,0.0,19.0,,,,,ESP-100,45.86
DEEPWATER-05YWY5,20/2/2020,295.28,206.62,88.66,15.62,30.03,75.7,0.0,19.5,,,,,ESP-100,21.94
DEEPWATER-05YWY5,20/2/2019,220.0,158.4,61.6,23.23,28.0,146.65,105.59,19.2,82.0,,9589.0,23.0,ESP-894,40.0
DEEPWATER-05YWY5,20/11/2020,865.0,648.75,216.25,95.4,25.0,147.05,110.29,19.2,67.0,825.0,9990.66,35.0,ESP-589,60.0
DEEPWATER-05YWY5,20/11/2020,1004.04,784.48,219.56,76.38,21.87,97.38,0.0,18.9,,,,,ESP-100,46.26
DEEPWATER-05YWY5,20/10/2020,909.0,599.94,309.06,88.2,34.0,147.01,97.03,19.2,67.0,829.0,9990.66,36.0,ESP-589,50.0
DEEPWATER-05YWY5,2/8/2018,224.0,170.24,53.76,24.99,24.0,146.79,111.56,19.2,82.0,,9589.0,25.0,ESP-894,48.0
DEEPWATER-05YWY5,2/4/2018,218.0,165.68,52.32,24.4,24.0,147.27,111.93,19.2,82.0,,9589.0,26.0,ESP-894,40.0
DEEPWATER-05YWY5,2/4/2017,170.16,158.57,11.59,3.06,7.2,22.21,0.0,15.54,,,,,ESP-100,
DEEPWATER-05YWY5,2/12/2020,1000.22,748.84,251.38,77.97,25.11,104.15,0.0,18.9,,,,,ESP-100,46.42
DEEPWATER-05YWY5,2/12/2016,156.0,154.44,1.56,22.48,1.0,145.56,144.1,19.2,,,,,ESP-100,32.0
DEEPWATER-05YWY5,19/5/2021,936.47,712.68,223.79,72.12,23.9,101.08,0.0,19.0,,,,,ESP-100,54.34
DEEPWATER-05YWY5,19/5/2021,859.0,601.3,257.7,88.39,30.0,147.0,102.9,19.2,69.0,932.0,9533.0,25.0,ESP-589,90.0
DEEPWATER-05YWY5,19/5/2019,210.0,151.2,58.8,22.2,28.0,146.83,105.71,19.2,82.5,,9589.0,26.0,ESP-894,40.0
DEEPWATER-05YWY5,19/3/2020,295.0,200.6,94.4,29.55,32.0,147.31,100.17,19.2,82.5,,9589.0,24.0,ESP-894,60.0
DEEPWATER-05YWY5,19/3/2016,135.0,130.95,4.05,19.13,3.0,146.09,141.7,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,19/11/2019,258.0,152.22,105.78,22.34,41.0,146.76,86.59,19.2,82.5,,9589.0,24.0,ESP-894,75.0
DEEPWATER-05YWY5,18/6/2020,499.0,299.4,199.6,43.95,40.0,146.79,88.08,19.2,61.0,1100.0,9990.66,31.0,ESP-589,45.0
DEEPWATER-05YWY5,18/5/2021,847.84,597.82,250.02,55.78,29.61,93.53,0.0,19.0,,,,,ESP-100,46.04
DEEPWATER-05YWY5,18/5/2021,515.0,309.0,206.0,45.42,40.0,146.99,88.19,19.2,66.0,1097.0,9533.0,20.0,ESP-589,40.0
DEEPWATER-05YWY5,18/5/2020,320.0,192.0,128.0,28.22,40.0,146.98,88.19,19.2,61.0,1175.0,9589.0,31.0,ESP-894,35.0
DEEPWATER-05YWY5,18/11/2020,1010.45,782.69,227.76,77.23,22.54,98.69,0.0,18.9,,,,,ESP-100,47.24
DEEPWATER-05YWY5,17/6/2021,940.0,676.8,263.2,99.49,28.0,147.0,105.84,19.2,70.0,816.0,9533.0,24.3,ESP-589,100.0
DEEPWATER-05YWY5,17/4/2019,216.0,155.52,60.48,22.93,28.0,147.44,106.16,19.2,82.5,,9589.0,28.0,ESP-894,50.0
DEEPWATER-05YWY5,17/3/2021,990.14,788.43,201.71,86.43,20.37,109.64,0.0,19.0,,,,,ESP-100,64.33
DEEPWATER-05YWY5,17/12/2020,868.0,651.0,217.0,95.7,25.0,147.0,110.25,19.2,67.0,822.0,9990.66,36.0,ESP-589,60.0
DEEPWATER-05YWY5,17/10/2017,210.0,176.4,33.6,25.87,16.0,146.66,123.19,19.2,77.0,675.0,9589.0,22.0,ESP-894,45.0
DEEPWATER-05YWY5,16/9/2020,879.18,648.25,230.93,61.83,26.27,95.45,0.0,18.9,,,,,ESP-100,35.01
DEEPWATER-05YWY5,16/6/2016,125.0,121.25,3.75,17.67,3.0,145.73,141.36,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,16/3/2021,995.03,797.37,197.66,86.9,19.87,108.99,0.0,19.0,,,,,ESP-100,65.96
DEEPWATER-05YWY5,16/3/2021,860.0,688.0,172.0,101.14,20.0,147.01,117.6,19.2,67.0,858.0,9990.66,36.0,ESP-589,60.0
DEEPWATER-05YWY5,16/2/2021,991.43,788.47,202.96,85.17,20.47,108.03,0.0,19.0,,,,,ESP-100,55.29
DEEPWATER-05YWY5,16/2/2016,129.0,125.13,3.87,18.25,3.0,145.85,141.47,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,16/1/2016,137.0,132.89,4.11,19.42,3.0,146.14,141.75,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,15/9/2020,878.66,651.52,227.14,62.47,25.85,95.92,0.0,18.9,,,,,ESP-100,36.8
DEEPWATER-05YWY5,15/9/2020,823.0,543.18,279.82,79.82,34.0,146.95,96.99,19.2,64.5,892.0,9990.66,34.0,ESP-589,60.0
DEEPWATER-05YWY5,15/5/2016,132.0,128.04,3.96,18.69,3.0,145.97,141.59,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,15/4/2021,947.69,735.4,212.29,69.4,22.4,94.4,0.0,19.0,,,,,ESP-100,45.31
DEEPWATER-05YWY5,15/3/2016,115.0,111.55,3.45,16.21,3.0,145.32,140.96,19.2,,,,,ESP-100,80.0
DEEPWATER-05YWY5,15/10/2020,894.0,590.04,303.96,86.73,34.0,146.99,97.01,19.2,66.5,829.0,9990.66,35.3,ESP-589,50.0
DEEPWATER-05YWY5,14/9/2020,805.0,531.3,273.7,78.06,34.0,147.0,96.97,19.2,63.5,907.0,9990.66,33.0,ESP-589,60.0
DEEPWATER-05YWY5,14/7/2018,227.0,172.52,54.48,25.43,24.0,147.4,112.03,19.2,82.0,,9589.0,23.0,ESP-894,45.0
DEEPWATER-05YWY5,14/4/2021,952.1,739.75,212.35,70.12,22.3,94.8,0.0,19.0,,,,,ESP-100,46.08
DEEPWATER-05YWY5,14/4/2018,223.0,169.48,53.52,24.84,24.0,146.57,111.39,19.2,82.0,,9589.0,26.0,ESP-894,40.0
DEEPWATER-05YWY5,14/3/2016,120.0,116.4,3.6,16.94,3.0,145.53,141.17,19.2,,,,,ESP-100,80.0
DEEPWATER-05YWY5,14/11/2020,999.65,773.29,226.36,74.99,22.64,96.97,0.0,18.9,,,,,ESP-100,45.55
DEEPWATER-05YWY5,14/10/2018,219.0,166.44,52.56,24.4,24.0,146.6,111.42,19.2,82.0,,9589.0,27.0,ESP-894,45.0
DEEPWATER-05YWY5,14/1/2020,258.0,152.22,105.78,22.34,41.0,146.76,86.59,19.2,82.5,,9589.0,26.0,ESP-894,70.0
DEEPWATER-05YWY5,13/9/2017,189.0,158.76,30.24,23.37,16.0,147.2,123.65,19.2,,,9589.0,22.0,ESP-894,50.0
DEEPWATER-05YWY5,13/5/2018,229.0,174.04,54.96,25.58,24.0,146.98,111.7,19.2,82.0,,9589.0,23.0,ESP-894,50.0
DEEPWATER-05YWY5,13/4/2021,950.67,745.75,204.92,70.21,21.55,94.16,0.0,19.0,,,,,ESP-100,45.65
DEEPWATER-05YWY5,13/4/2021,920.0,736.0,184.0,108.19,20.0,147.0,117.6,19.2,65.8,870.0,9990.66,38.0,ESP-589,45.0
DEEPWATER-05YWY5,13/11/2020,901.0,675.75,225.25,99.37,25.0,147.05,110.29,19.2,67.0,825.0,9990.66,35.0,ESP-589,60.0
DEEPWATER-05YWY5,12/9/2020,848.13,629.14,219.0,56.41,25.82,89.68,0.0,18.9,,,,,ESP-100,32.86
DEEPWATER-05YWY5,12/9/2020,604.0,398.64,205.36,58.65,34.0,147.13,97.1,19.2,63.5,901.0,9990.66,33.0,ESP-589,45.0
DEEPWATER-05YWY5,12/8/2020,500.0,330.0,170.0,48.51,34.0,147.0,97.02,19.2,63.5,932.0,9990.66,32.0,ESP-589,42.0
DEEPWATER-05YWY5,12/8/2019,220.41,139.41,81.0,5.31,36.75,38.32,0.0,19.6,,,,,ESP-100,27.02
DEEPWATER-05YWY5,12/6/2019,219.83,155.22,64.61,4.96,29.4,31.97,0.0,19.5,,,,,ESP-100,24.3
DEEPWATER-05YWY5,12/6/2019,207.0,149.04,57.96,21.9,28.0,146.94,105.8,19.2,82.5,,9589.0,27.0,ESP-894,40.0
DEEPWATER-05YWY5,12/5/2019,240.8,174.88,65.92,5.44,27.4,31.12,0.0,19.5,,,,,ESP-100,24.1
DEEPWATER-05YWY5,12/3/2021,995.62,794.63,201.0,84.24,20.19,106.05,0.0,19.0,,,,,ESP-100,66.27
DEEPWATER-05YWY5,12/2/2021,992.33,793.61,198.72,84.4,20.02,106.36,0.0,19.0,,,,,ESP-100,54.91
DEEPWATER-05YWY5,12/10/2020,876.0,578.16,297.84,84.97,34.0,146.97,97.0,19.2,66.0,841.0,9990.66,35.0,ESP-589,50.0
DEEPWATER-05YWY5,11/7/2021,938.0,675.36,262.64,99.23,28.0,146.93,105.79,19.2,70.0,798.0,9533.0,24.0,ESP-589,50.0
DEEPWATER-05YWY5,11/6/2019,224.1,163.85,60.25,6.45,26.87,39.3,0.0,19.5,,,,,ESP-100,26.53
DEEPWATER-05YWY5,11/6/2018,229.0,174.04,54.96,25.58,24.0,146.98,111.7,19.2,82.0,,9589.0,24.0,ESP-894,55.0
DEEPWATER-05YWY5,11/5/2019,236.56,170.43,66.13,5.21,27.87,123.05,0.0,19.5,,,,,ESP-100,23.64
DEEPWATER-05YWY5,11/5/2018,222.0,168.72,53.28,24.84,24.0,147.23,111.89,19.2,82.0,,9589.0,26.0,ESP-894,50.0
DEEPWATER-05YWY5,11/4/2021,997.65,796.73,200.92,74.28,20.14,93.24,0.0,19.0,,,,,ESP-100,49.46
DEEPWATER-05YWY5,11/3/2018,214.0,162.64,51.36,23.96,24.0,147.32,111.96,19.2,82.0,660.0,9589.0,30.0,ESP-894,50.0
DEEPWATER-05YWY5,11/2/2020,288.0,195.84,92.16,28.81,32.0,147.11,100.03,19.2,82.5,,9589.0,23.0,ESP-894,70.0
DEEPWATER-05YWY5,11/2/2016,142.0,137.74,4.26,20.15,3.0,146.29,141.9,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,11/11/2020,1010.62,757.76,252.86,76.92,25.02,101.52,0.0,18.9,,,,,ESP-100,46.7
DEEPWATER-05YWY5,11/1/2021,854.0,683.2,170.8,100.43,20.0,147.0,117.6,19.2,67.0,822.0,9990.66,36.0,ESP-589,60.0
DEEPWATER-05YWY5,10/9/2020,610.0,402.6,207.4,59.24,34.0,147.14,97.11,19.2,63.5,900.0,9990.66,33.0,ESP-589,40.0
DEEPWATER-05YWY5,10/9/2017,182.0,138.32,43.68,20.29,24.0,146.69,111.48,19.2,,,9589.0,28.0,ESP-894,40.0
DEEPWATER-05YWY5,10/6/2016,123.0,119.31,3.69,17.37,3.0,145.59,141.22,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,10/2/2020,309.45,223.82,85.64,16.2,27.68,72.4,0.0,19.5,,,,,ESP-100,19.12
DEEPWATER-05YWY5,10/11/2020,901.0,630.7,270.3,92.76,30.0,147.07,102.95,19.2,67.0,825.0,9990.66,35.0,ESP-589,60.0
DEEPWATER-05YWY5,10/11/2019,242.0,142.78,99.22,21.02,41.0,147.22,86.86,19.2,82.5,,9589.0,24.0,ESP-894,70.0
DEEPWATER-05YWY5,10/1/2016,137.0,132.89,4.11,19.42,3.0,146.14,141.75,19.2,,,,,ESP-100,70.0
DEEPWATER-05YWY5,1/4/2021,980.04,767.79,212.24,77.82,21.66,101.36,0.0,19.0,,,,,ESP-100,48.2
DEEPWATER-05YWY5,1/4/2017,143.59,135.21,8.37,2.47,5.73,21.74,0.0,15.55,,,,,ESP-100,
DEEPWATER-05YWY5,1/3/2021,857.0,685.6,171.4,100.78,20.0,147.0,117.6,19.2,67.0,807.0,9990.66,36.0,ESP-589,60.0
DEEPWATER-05YWY5,1/11/2018,217.0,164.92,52.08,24.2,24.0,146.74,111.52,19.2,82.0,,9589.0,25.0,ESP-894,55.0
DEEPWATER-05YWY5,1/10/2017,218.0,183.12,34.88,26.9,16.0,146.9,123.39,19.2,,,9589.0,24.0,ESP-894,40.0
DEEPWATER-0KPXEZ,9/9/2018,1273.0,1209.35,63.65,14.51,5.0,12.0,11.4,32.6,60.0,2227.0,10680.0,24.0,ESP-800,10.0
DEEPWATER-0KPXEZ,9/8/2018,1202.0,1129.88,72.12,13.56,6.0,12.0,11.28,32.6,58.0,2333.0,10680.0,26.0,ESP-800,10.0
DEEPWATER-0KPXEZ,9/7/2019,174.0,141.98,32.02,1.7,18.4,11.97,9.77,32.6,57.5,240.0,9754.0,21.0,ESP-480,30.0
DEEPWATER-0KPXEZ,9/2/2019,348.44,324.24,24.2,1.01,6.94,3.12,0.0,32.0,,,,,ESP-100,10.35
